modelo_id,fold,mae,r2
10932,5,0.8913008013727455,0.006303948186756281
10933,1,0.8523822495822809,-0.03179868831498367
10933,2,0.910928924724731,0.02033324331445896
10933,3,0.914071702035828,0.010004172147868307
10933,4,0.953731974164426,0.06000154834350335
10933,5,0.8979957061718414,-0.0010065147346867143
10934,1,0.8725307819799137,-0.07479505756289195
10934,2,0.9110539593997737,0.02055974098639468
10934,3,0.913668761897992,0.009471824896804315
10934,4,0.9541829648080545,0.061462310452076396
10934,5,0.8962119692157884,-0.0036555288928818985
10935,1,0.8516961032980049,-0.031046826501258007
10935,2,0.911841513175238,0.016732486780516753
10935,3,0.9317884655845564,-0.022185872400887652
10935,4,0.9549823777039752,0.06083309929675229
10935,5,0.895617665128859,-0.0010481283074339487
10936,1,0.8430932166558398,-0.025853686856292413
10936,2,0.9125874243193215,0.030114069518830888
10936,3,0.9145702880784788,-0.006320810018769274
10936,4,0.9380308430730002,0.0919268909402512
10936,5,0.9065096414667971,-0.02710984301658459
10937,1,0.8433752021410357,-0.025822703637722988
10937,2,0.905127631313934,0.04407828895574284
10937,3,0.917269106778165,-0.006013919888686603
10937,4,0.9377588035357369,0.09621608994155129
10937,5,0.9104564854176801,-0.019705923677932446
10938,1,0.8447537036904996,-0.029616933978577453
10938,2,0.9049829448195592,0.04117442876085087
10938,3,0.9158733163344293,-0.0069062928980683225
10938,4,0.9389308711880194,0.09424132232814064
10938,5,0.9053774532631176,-0.015994486567840083
10939,1,0.848743199101886,-0.03043942449819803
10939,2,0.9064315094495379,0.026135777661617454
10939,3,0.9157686161667001,-0.005786364351212825
10939,4,0.9368052114509043,0.07582352628379452
10939,5,0.9030301193149929,-0.014367813859625711
10940,1,0.8453068251825998,-0.028291793912528895
10940,2,0.9054035422064859,0.04375583682309314
10940,3,0.9155170728109128,-0.005579188955646686
10940,4,0.9337834362219795,0.09909690697011164
10940,5,0.9048113871918084,-0.015468147454700931
10941,1,0.844447910559742,-0.027912128771288014
10941,2,0.9063692197803079,0.043031658414461216
10941,3,0.915116995026242,-0.005698729173681638
10941,4,0.9410114575470794,0.08742851913659111
10941,5,0.9047505532705924,-0.01619958127220822
10942,1,0.8429639158845968,-0.026798563928717822
10942,2,0.9053698993474973,0.04406662503516379
10942,3,0.9158031021249108,-0.006030893788876668
10942,4,0.934594896544513,0.09748180120811645
10942,5,0.9066599521381501,-0.01522679743636246
10943,1,0.8646751181673485,-0.06547412395225427
10943,2,0.9057055085053052,0.04465712252976106
10943,3,0.9156518124321167,-0.004995256656301628
10943,4,0.9351167034341193,0.09921629825001899
10943,5,0.904106511831691,-0.01583153884974542
10944,1,0.8431736462879996,-0.027723961414290343
10944,2,0.9061176784014796,0.03894271272193328
10944,3,0.9295427819585875,-0.02771042260651413
10944,4,0.935404795638451,0.0981816733261035
10944,5,0.9033045918386504,-0.01743561690154727
10945,1,0.853283441335774,-0.03253490401255643
10945,2,0.9202758830453124,0.002485004370732735
10945,3,0.9158034576580881,0.005776223564698091
10945,4,0.9468111423504303,0.06277147052264687
10945,5,0.909510482975033,-0.019103581180777374
10946,1,0.8551754356705918,-0.03693148111504274
10946,2,0.9208582388371281,-0.0020435739866981883
10946,3,0.9135281881487387,0.00677612335045219
10946,4,0.9500510761416862,0.05932517675555016
10946,5,0.9028764371390435,-0.014356196498053198
10947,1,0.8600208701953674,-0.04304085659176038
10947,2,0.9215355114331536,-0.015169386060105872
10947,3,0.9136038105140554,0.007754908333135746
10947,4,0.9500712293849191,0.04474122476370135
10947,5,0.9027611582743277,-0.013856203584339699
10948,1,0.8552539322823708,-0.0371090609438105
10948,2,0.9209156390053317,0.00035008514308643157
10948,3,0.9143752847020435,0.0072048578109012995
10948,4,0.9458070433867174,0.06517420786740058
10948,5,0.9034967067283078,-0.016347731838669555
10949,1,0.8419326661846291,-0.016517687348431176
10949,2,0.9233274739759854,0.00964034014214743
10949,3,0.9074065155434381,0.010246341893502042
10949,4,0.947167358547958,0.06809487661697378
10949,5,0.8972135819388782,-0.005186739250503836
10950,1,0.8536132758423267,-0.03524964271951414
10950,2,0.9208329816841722,0.0005942139586401218
10950,3,0.9141210927579814,0.007199698667885723
10950,4,0.9445843783443696,0.06428422762489938
10950,5,0.906541598455369,-0.015022088101372288
10951,1,0.887899989595461,-0.11031556254927533
10951,2,0.9210974697814044,-0.0003647399938415674
10951,3,0.9131379065826672,0.0100345303522692
10951,4,0.9437885463202113,0.06112532263281156
10951,5,0.9031205979534573,-0.011025089945571942
10952,1,0.8534175327749562,-0.03470948401131824
10952,2,0.9214280848638705,-0.003922077560851278
10952,3,0.9311404297972665,-0.024814307990421947
10952,4,0.9454746458595998,0.06456763735814264
10952,5,0.9029416790158102,-0.015096006601038825
10953,1,0.8550521986168065,-0.03596873079572083
10953,2,0.9106451130434394,0.01794754652977104
10953,3,0.9170329776439463,0.004775051278238185
10953,4,0.9484062686966687,0.06624325253751884
10953,5,0.9041265564812936,-0.006545470313476853
10954,1,0.859812685345367,-0.04151305561755092
10954,2,0.9128587847604276,0.002261786098657015
10954,3,0.9170289251802004,0.006140464893864772
10954,4,0.9468093803792111,0.04738926729990667
10954,5,0.90339490097455,-0.005284403774715951
10955,1,0.8552364669222268,-0.036219662712630774
10955,2,0.9112854706909501,0.020412960651654655
10955,3,0.9175468702686042,0.005624610576226652
10955,4,0.9443678379002436,0.07138410684569896
10955,5,0.9060021519377057,-0.008745047996295163
10956,1,0.8415503500269821,-0.015087306367297382
10956,2,0.9123721390984447,0.031194774243114787
10956,3,0.9109237573894817,0.009818248567218801
10956,4,0.9471514808157993,0.07315209242671605
10956,5,0.8992517964609185,0.003253925471877195
10957,1,0.8533278497491326,-0.034046836609643805
10957,2,0.911420887936227,0.020702564862865702
10957,3,0.9177158842782355,0.005351828162461714
10957,4,0.9428480009721433,0.07056207136696502
10957,5,0.9078699525668392,-0.007144914255301504
10958,1,0.8738297404629324,-0.07693098709626445
10958,2,0.911564902847396,0.02079886307604406
10958,3,0.9171089748433842,0.004682441491072442
10958,4,0.9432205701307668,0.07214205038836896
10958,5,0.9045575364538418,-0.009185927759714385
10959,1,0.8539999305895728,-0.03398010660782402
10959,2,0.9118536849347592,0.01396900012191371
10959,3,0.9342757131332634,-0.029936481341373833
10959,4,0.9439498240827306,0.07169383986739919
10959,5,0.9113611131361289,-0.022057892472279406
10960,1,0.8618243344381709,-0.046314276463862436
10960,2,0.9127829759686753,-0.0015981683025583227
10960,3,0.9148813013819554,0.007183498953023504
10960,4,0.9502200112703273,0.04389368065916033
10960,5,0.8975667090637935,-0.0006438195099256472
10961,1,0.8569908886464077,-0.04054784803497169
10961,2,0.911148012869186,0.0159122409116087
10961,3,0.9158706768653956,0.006370589507837865
10961,4,0.9469159992614693,0.0677426658839182
10961,5,0.8987127617896249,-0.0035005849787523857
10962,1,0.8434992954677352,-0.01954092478563485
10962,2,0.9124993368973453,0.02686297774085189
10962,3,0.9080608462505192,0.009584295610047255
10962,4,0.9477670581880588,0.07187635821692295
10962,5,0.892275010976529,0.006787536635235014
10963,1,0.8553151774877839,-0.038481031362871176
10963,2,0.9111668405251581,0.016187056026363722
10963,3,0.9154662081039859,0.006353656675365027
10963,4,0.9460871675593043,0.06680803287194548
10963,5,0.9006015703917358,-0.002131898142152533
10964,1,0.8759604147153082,-0.08303588431483044
10964,2,0.9113569895600966,0.01654935845144223
10964,3,0.9150494564110768,0.005858954978309017
10964,4,0.946553144567551,0.06793419627364461
10964,5,0.8986359836338035,-0.004300588448161502
10965,1,0.8552012100887402,-0.03798848456087178
10965,2,0.9121967171232194,0.011659538516433199
10965,3,0.9329820141221055,-0.02664408528711948
10965,4,0.9469525168979595,0.06748715864945098
10965,5,0.8979925001731383,-0.002708888000689802
10966,1,0.8619565619956909,-0.04736405136179389
10966,2,0.9131099923194611,0.00041004958718304785
10966,3,0.9157364004052905,0.007537433325174536
10966,4,0.9469025364402616,0.048625527330338314
10966,5,0.8982757600922153,-0.002624022332927467
10967,1,0.848084049641777,-0.022717235971923877
10967,2,0.9148463173089834,0.009219393398664288
10967,3,0.9080812798924613,0.009975712391584346
10967,4,0.9477667130690335,0.052820382297897206
10967,5,0.8914179846244636,0.006892368718546926
10968,1,0.8601198162890472,-0.044043034231382006
10968,2,0.9132471752485366,0.0004245004944112285
10968,3,0.9154456251281976,0.007631872697911657
10968,4,0.9451602552416508,0.04633417256575223
10968,5,0.9001080838958698,-0.0009158435919385255
10969,1,0.8822673782667707,-0.09067003232767523
10969,2,0.9135407058625719,0.0008223923051857707
10969,3,0.9149666694963389,0.007213903421352974
10969,4,0.9445712390115013,0.04838591738916276
10969,5,0.8980938914363856,-0.003112117040584783
10970,1,0.8599831320852169,-0.043649019455218374
10970,2,0.9137786982558255,-0.003905616567380532
10970,3,0.9324310661498415,-0.024613548702208998
10970,4,0.9461640996074318,0.04837716144862614
10970,5,0.8975286209156763,-0.0015371138623430092
10971,1,0.8434309801796753,-0.018429891882979277
10971,2,0.911507341167418,0.030627656652405855
10971,3,0.9078055897433571,0.008035402102446576
10971,4,0.9444369260533796,0.07546539969520838
10971,5,0.8924705313781394,0.007380556982012676
10972,1,0.8554711356280157,-0.03850988954851586
10972,2,0.9117741072754557,0.018721907456500708
10972,3,0.9161858187471965,0.006690074370214183
10972,4,0.9411970724091502,0.07272836207525313
10972,5,0.9006868321746139,-0.00372078222246941
10973,1,0.8752428717785301,-0.08020979601176359
10973,2,0.9120223284181207,0.018918738280699787
10973,3,0.9159510527439589,0.006135933631353563
10973,4,0.941696730216493,0.07398313075609497
10973,5,0.8992691510754606,-0.005861288455402347
10974,1,0.8553881300210744,-0.037916996270863645
10974,2,0.9119842640512081,0.014614867218523231
10974,3,0.9329656956818131,-0.02456109873182477
10974,4,0.9422156120864588,0.07318693574256085
10974,5,0.8987017002284785,-0.004345057305402467
10975,1,0.8420027399350352,-0.017112379852809667
10975,2,0.9128299973806374,0.029917028359513154
10975,3,0.9081273482645588,0.009838302597924176
10975,4,0.9454178250718686,0.07386293917606568
10975,5,0.8944542207417587,0.006031421757830779
10976,1,0.8628330788321293,-0.05713766691566469
10976,2,0.9136278176104367,0.02997027190775592
10976,3,0.9080052234097583,0.010963619170971772
10976,4,0.9472059578307843,0.07440522159206953
10976,5,0.8917118727543468,0.005697986570367908
10977,1,0.8418512209188992,-0.01761753542785649
10977,2,0.9136270096666106,0.02509459709747186
10977,3,0.9221070310904784,-0.011604148917651269
10977,4,0.9458245378089559,0.07450731575621128
10977,5,0.8919887236081898,0.004387462673332454
10978,1,0.8740375757078681,-0.08114818860215234
10978,2,0.9120541312816877,0.01913052188421749
10978,3,0.9155353711942502,0.006261421425514113
10978,4,0.9406599223726072,0.07310576942763003
10978,5,0.9011195632543114,-0.004516086594350099
10979,1,0.8535318751268708,-0.03623461235608927
10979,2,0.9122286929522376,0.014696764958837316
10979,3,0.9334514609726624,-0.02546108612561282
10979,4,0.9412931296066693,0.07225334800322536
10979,5,0.9005168203992873,-0.002851077402401092
10980,1,0.8740768272894164,-0.07841709637394034
10980,2,0.9124826321328243,0.014911403178819005
10980,3,0.9326485734189052,-0.026002203094501297
10980,4,0.9416346412392054,0.07366529382196119
10980,5,0.8985340910819,-0.005131591889869558
10981,1,0.8573213903395929,-0.07219448199404899
10981,2,0.9166551632544323,0.0328561808536012
10981,3,0.957814796902227,-0.0285054215374414
10981,4,0.9560591220071213,0.03984941916319917
10981,5,0.8955545088202459,-0.01375418393641148
10982,1,0.8573767138423568,-0.07446402588055556
10982,2,0.9167163436072822,0.03320695503892401
10982,3,0.9637715242396319,-0.038379497926186446
10982,4,0.9570299355314691,0.037848100333849666
10982,5,0.8951752537172049,-0.01372296369232262
10983,1,0.8524499250937431,-0.07022331629203582
10983,2,0.9193015174237814,0.04029686458225601
10983,3,0.9603961289183488,-0.04579827852465579
10983,4,0.9470817404002465,0.05480945389195835
10983,5,0.8909427066116394,-0.010571050252132563
10984,1,0.861022217663431,-0.07377787578278427
10984,2,0.921733386234342,0.025017708185487764
10984,3,0.9608489535787196,-0.03414835004581929
10984,4,0.9531817237174693,0.04523162628719901
10984,5,0.8920055683945622,-0.005590287032534835
10985,1,0.8573814327351202,-0.0723818119831725
10985,2,0.916462297062853,0.03352566700864934
10985,3,0.9567478070664354,-0.02638813553006858
10985,4,0.9748470846548266,0.0207384634726806
10985,5,0.9009776762699411,-0.03529891372274818
10986,1,0.8563499592814944,-0.0703044350513311
10986,2,0.9171041055278986,0.032217733083893974
10986,3,0.9576165562968392,-0.02682580733464035
10986,4,0.9562952608895372,0.038562071735546155
10986,5,0.8949820181787579,-0.01485079676521206
10987,1,0.8526231871050011,-0.07167756677110737
10987,2,0.912361114760745,0.05504510619320535
10987,3,0.9558194896695617,-0.03508339155545093
10987,4,0.9478046725944496,0.06349839430669468
10987,5,0.8990571293314927,-0.023753676004171664
10988,1,0.8568314645555456,-0.07148996765642934
10988,2,0.9267161434529804,0.008058225817375142
10988,3,0.9574968008406767,-0.028928629559530128
10988,4,0.9577569383980252,0.03339165493786833
10988,5,0.899665346466214,-0.02804072344816544
10989,1,0.854227007846302,-0.07036254352043336
10989,2,0.9136295267392107,0.033392245068875503
10989,3,0.9568400142957599,-0.026109366671567713
10989,4,0.9619778749114436,0.03414043846220938
10989,5,0.8957799053032309,-0.011386401329070317
10990,1,0.8575303405655138,-0.07183079480742882
10990,2,0.9169047332639548,0.03306458696335868
10990,3,0.9612178953871315,-0.03177776443705427
10990,4,0.9574267268461271,0.03826393025282293
10990,5,0.8959225032175004,-0.014480987443498572
10991,1,0.8604647434142275,-0.07468484659114516
10991,2,0.9195879996548466,0.01759340385966124
10991,3,0.9572108288780166,-0.027110850780841522
10991,4,0.9620021308781811,0.012507596378209973
10991,5,0.8949905985528708,-0.01174751327228818
10992,1,0.8557480668140262,-0.09235688989608382
10992,2,0.9159552672047284,0.044548263756333806
10992,3,0.9571945617151607,-0.03127333038922386
10992,4,0.9701112929291332,0.0164606762409657
10992,5,0.8913348347879058,0.0002881181711595904
10993,1,0.8564398992773896,-0.06868344329662235
10993,2,0.9166797319531582,0.03326690288805478
10993,3,0.9553720677292412,-0.025982359525305254
10993,4,0.9726790594436813,0.0094705382332273
10993,5,0.896335880315595,-0.017436143947791916
10994,1,0.8587032827851165,-0.058840544490263325
10994,2,0.9216987943696809,0.04707052598497241
10994,3,0.9636144877896223,-0.052085696350962385
10994,4,0.9527324264100505,0.04977298409099107
10994,5,0.8919235743323272,-0.01190752324367339
10995,1,0.8549255395410639,-0.07083238849386086
10995,2,0.916311034890797,0.035644492251657334
10995,3,0.9636460810378097,-0.038643302998077056
10995,4,0.9541394620654778,0.04424589058910233
10995,5,0.9119669879243198,-0.04431685676837138
10996,1,0.8609941407862274,-0.0919123016379042
10996,2,0.9208097792015251,0.021659410013986635
10996,3,0.9608861537152145,-0.03366701356670321
10996,4,0.9558258929762181,0.04040626251139323
10996,5,0.8993017154085258,-0.03230264633848323
10997,1,0.8524055282746719,-0.07176507687418576
10997,2,0.9193205253959783,0.040322524756295275
10997,3,0.9620551352977865,-0.04927950804391168
10997,4,0.9481555547809934,0.052316359733440176
10997,5,0.8913437957616798,-0.011622309781008422
10998,1,0.860922184275102,-0.07657786553915824
10998,2,0.9215492199931687,0.025687745698218745
10998,3,0.9674865553403985,-0.046075911661182856
10998,4,0.9537919453589359,0.043898944963005726
10998,5,0.8911818624580814,-0.0049969287642639415
10999,1,0.8570747417508089,-0.07356447096989194
10999,2,0.9164699271086069,0.034111007548142
10999,3,0.9629210885549219,-0.036598437666136796
10999,4,0.9751840091678909,0.019738701150256666
10999,5,0.9003003703690334,-0.035906596819557324
11000,1,0.8571645863272077,-0.07393731474126142
11000,2,0.9170778273183626,0.031805004910721246
11000,3,0.96398649021439,-0.03922079862747352
11000,4,0.9588052673448214,0.03292000279404872
11000,5,0.8949835675229066,-0.014871680328895742
11001,1,0.8522313987730835,-0.07255412052395838
11001,2,0.912355413009692,0.055040699767468504
11001,3,0.9575356070111718,-0.03865972518969829
11001,4,0.9490726869548451,0.060595803275540594
11001,5,0.8999698832207604,-0.025334858205077193
11002,1,0.8570446878959215,-0.07389710365755908
11002,2,0.9268922339704614,0.00810819879832736
11002,3,0.9632805308541749,-0.038512846832251535
11002,4,0.9591599661363898,0.030787049845687142
11002,5,0.8998015157567315,-0.027818041429473972
11003,1,0.8534986045884233,-0.07300036220412665
11003,2,0.9135123561771847,0.03403707136126177
11003,3,0.9627542723003145,-0.03544325767063272
11003,4,0.9624980266166219,0.03300685703475059
11003,5,0.8953262808386016,-0.011225272348888593
11004,1,0.8573244823725183,-0.07458808131753791
11004,2,0.9168005452306821,0.033251261609873906
11004,3,0.964566151071812,-0.038486712354974806
11004,4,0.9604272986856741,0.03318677003667858
11004,5,0.895851865977193,-0.015338864636070815
11005,1,0.860143386204902,-0.07725493070136524
11005,2,0.9196014039927765,0.017949618278518042
11005,3,0.9632416859911178,-0.0370248321712503
11005,4,0.9629431280796308,0.009909409314545647
11005,5,0.8946324740838345,-0.01171138192686505
11006,1,0.8553885782376992,-0.09380170623399486
11006,2,0.9159335781848605,0.04485543364810085
11006,3,0.962838791781432,-0.04127947652593744
11006,4,0.9710385443202388,0.014356461247417962
11006,5,0.8911465411031418,0.00030745455353975437
11007,1,0.8566560078113213,-0.07095797826162586
11007,2,0.9167049542520463,0.03360992319869782
11007,3,0.9611109495556316,-0.03550229383589465
11007,4,0.9731589485801193,0.007925838546831265
11007,5,0.8961256149985678,-0.017786883410205068
11008,1,0.8587794119751584,-0.06093839650939281
11008,2,0.9217129110140477,0.04730024303693148
11008,3,0.9688625009211128,-0.06164196000237698
11008,4,0.9536770474956656,0.047823887104612384
11008,5,0.8918898217024828,-0.011964682642719104
11009,1,0.854969884141726,-0.07319426137493501
11009,2,0.9162871075629829,0.03581603865072147
11009,3,0.9693910972219303,-0.0474169510349729
11009,4,0.9551116555395965,0.04225311031842016
11009,5,0.9119810330364508,-0.04419474704130599
11010,1,0.8608466158175265,-0.09397488631941786
11010,2,0.9208181745048348,0.0218997087388062
11010,3,0.9671485515935004,-0.04394659999696193
11010,4,0.9567952423903526,0.0384222383131787
11010,5,0.8992357646163539,-0.03229715604494143
11011,1,0.8554049116119237,-0.07006022561447822
11011,2,0.9216173290763928,0.03380651116222322
11011,3,0.9655446842638121,-0.045993677627537144
11011,4,0.9443608457913218,0.05831776310897929
11011,5,0.890161801108447,-0.005125455755699226
11012,1,0.8519005651421758,-0.06836464287051514
11012,2,0.9187229298354103,0.04258156564157389
11012,3,0.9592590775481178,-0.0431922164981533
11012,4,0.9657476542679323,0.036982226121583306
11012,5,0.8983561621756552,-0.03382388414702797
11013,1,0.8519059443830427,-0.06861495219151537
11013,2,0.9193560918309895,0.040045299924645006
11013,3,0.9599192938420457,-0.04476770414762954
11013,4,0.9472233811960226,0.053251288386694684
11013,5,0.8952120367505257,-0.014107838677393625
11014,1,0.8526522359754425,-0.07168821878390452
11014,2,0.9135542387397896,0.053592487146502776
11014,3,0.9573157847835457,-0.039862383133498325
11014,4,0.950719926307744,0.06113941577407023
11014,5,0.9005611299177168,-0.026243292905310467
11015,1,0.8516960034530089,-0.06933020889989727
11015,2,0.9278740299769105,0.019148301206457385
11015,3,0.9583328891055255,-0.04788503069995831
11015,4,0.9491887271537873,0.04910287161404381
11015,5,0.8929808412009667,-0.023093150912930183
11016,1,0.8498476174275488,-0.06814387849978987
11016,2,0.9153514081998141,0.040815831336560415
11016,3,0.9588004410328591,-0.04223877734777903
11016,4,0.9531689829700286,0.050189848330164266
11016,5,0.891585062718728,-0.0078462998657578
11017,1,0.8524837277720039,-0.06979027624002287
11017,2,0.9193695360751806,0.04040495604779193
11017,3,0.9622866447099648,-0.04768851104017302
11017,4,0.9482240020414654,0.053099143622573064
11017,5,0.890940762569311,-0.01058820191426002
11018,1,0.8546997490922351,-0.07155282453897138
11018,2,0.9195756139642274,0.024641964696907825
11018,3,0.9606679633480385,-0.044592678215302106
11018,4,0.9559922091996731,0.026461948715080452
11018,5,0.8906610129771652,-0.009147131910357542
11019,1,0.8539623560450941,-0.10011978170013691
11019,2,0.9183203231476875,0.05036504005977094
11019,3,0.9590892114627243,-0.047773569415408
11019,4,0.9622722802670653,0.03067308886733766
11019,5,0.8864121931265561,0.0022151964263420476
11020,1,0.8527529691483755,-0.07173182450460325
11020,2,0.9211959470733662,0.03416040635384765
11020,3,0.960191158196703,-0.04560029739868887
11020,4,0.9668216045080246,0.020352231315606373
11020,5,0.8939839543721881,-0.013201231414761372
11021,1,0.8519142699764533,-0.05597675715662609
11021,2,0.9244651212732414,0.05429219145546327
11021,3,0.9669011958335887,-0.07060781414640349
11021,4,0.9433825360848522,0.06454631176488201
11021,5,0.8884160771623751,-0.00889328871355799
11022,1,0.8474136931473669,-0.06834618071423249
11022,2,0.9191417354382447,0.0431635619330486
11022,3,0.9638564013330404,-0.058735326501195395
11022,4,0.9450336466884991,0.059379599783088266
11022,5,0.9081739251864582,-0.03770543205771437
11023,1,0.8560506232213103,-0.08969449000309182
11023,2,0.9233107261002683,0.02937787062748376
11023,3,0.9629551836405329,-0.049986547907347356
11023,4,0.9468315036019004,0.055417904774301974
11023,5,0.8944778536608875,-0.029130975291905115
11024,1,0.8612347982613324,-0.0743678176141831
11024,2,0.9216034526893321,0.02552859943399277
11024,3,0.9600009924967422,-0.03207689446567996
11024,4,0.9706500616339183,0.026889979099063988
11024,5,0.8970961771920244,-0.02760502661010933
11025,1,0.8604413739689882,-0.07177421246990612
11025,2,0.9234686786928668,0.02427378043331818
11025,3,0.9606136277832148,-0.03240487966487149
11025,4,0.9528882269246571,0.04405229445070491
11025,5,0.8911998875284132,-0.006573776970284051
11026,1,0.8547797957524713,-0.0707822659047006
11026,2,0.9162310255372819,0.047821377072672755
11026,3,0.9624818710652642,-0.03764404086079609
11026,4,0.9447990303840597,0.06774671696073176
11026,5,0.8961080590106651,-0.017215418099772783
11027,1,0.8625101053915951,-0.07141871583574644
11027,2,0.9205851671709209,0.02868262996174875
11027,3,0.9650314996588415,-0.04554715446726876
11027,4,0.9546070349199252,0.03728702259169847
11027,5,0.890801448515124,-0.010550842777061531
11028,1,0.858054358238705,-0.07186661113467219
11028,2,0.9180623515933841,0.02596733769799575
11028,3,0.9598073014788282,-0.03174470515505057
11028,4,0.9590732426580185,0.03939020170962493
11028,5,0.8921495946962301,-0.0031605450284255543
11029,1,0.8612181411156865,-0.07323891256670789
11029,2,0.9220095646742162,0.025382168795958893
11029,3,0.9645054417458317,-0.038288982874638444
11029,4,0.9542643728938561,0.04372908867198666
11029,5,0.8922448896245114,-0.006121766153873054
11030,1,0.8611035995555268,-0.07384027903801749
11030,2,0.9267834996801174,0.005904084098549589
11030,3,0.9612429958152294,-0.033383111565930434
11030,4,0.9631316413914811,0.016374938513329274
11030,5,0.8916123697248641,-0.004043298178037391
11031,1,0.8614204137570484,-0.09577247029690295
11031,2,0.9212724142035176,0.03702969812151402
11031,3,0.9609110296925704,-0.03604806956487927
11031,4,0.9673131619485147,0.02213506154032152
11031,5,0.8879562010410834,0.008644034008110202
11032,1,0.8605452915755132,-0.07008940875573155
11032,2,0.921612062669187,0.025729037270947108
11032,3,0.9600050706120762,-0.031293526689955886
11032,4,0.9720700353758902,0.015346488963434934
11032,5,0.8925642356633093,-0.009164437536403502
11033,1,0.8620982870379085,-0.06098314774527669
11033,2,0.9271985323755769,0.04068966659593243
11033,3,0.9695941754986068,-0.061448150344044494
11033,4,0.9485327517473441,0.05575497861229539
11033,5,0.8881475484212994,-0.00276641240385489
11034,1,0.8576333341194083,-0.0744050599697641
11034,2,0.9230205730558306,0.04050344197052402
11034,3,0.9753607114427264,-0.05333417951888286
11034,4,0.9472239592934918,0.058434489936736944
11034,5,0.9079814569224397,-0.026905838904436985
11035,1,0.8650410643082391,-0.09278093247780683
11035,2,0.926354995098664,0.014303191014639838
11035,3,0.9632900870663672,-0.03796574602945735
11035,4,0.9528921614420017,0.04599381824478266
11035,5,0.8956568943788895,-0.02381142191867558
11036,1,0.8560201132148134,-0.06934036655952847
11036,2,0.9166020799234258,0.03405070145561617
11036,3,0.9563174681485045,-0.023695659577538608
11036,4,0.9759710472360733,0.017955625178376233
11036,5,0.9012243964848285,-0.039516118216614604
11037,1,0.8519915763812645,-0.06898272567562702
11037,2,0.9116288685888767,0.05738427293986825
11037,3,0.9544399712008476,-0.032227219089158377
11037,4,0.9669698334513079,0.04576727601319863
11037,5,0.906289550007425,-0.051017143251541164
11038,1,0.8568941344667607,-0.07168514078017241
11038,2,0.926481917160976,0.00891641982665703
11038,3,0.9565238218027957,-0.02684933290870739
11038,4,0.976025442291165,0.015327114909710393
11038,5,0.9051161979051271,-0.04848392780104738
11039,1,0.8566261057671442,-0.08339922236496178
11039,2,0.914682130491512,0.02619740003807214
11039,3,0.9566450241318787,-0.026130759222526834
11039,4,0.9728136859621175,0.021492896499759384
11039,5,0.9017944618058914,-0.04155691134306205
11040,1,0.8574350781320528,-0.07152354976839237
11040,2,0.9167123887642035,0.03389011924103125
11040,3,0.9604897202974552,-0.029715797439342495
11040,4,0.9773109784091444,0.018499290395400325
11040,5,0.9006021392020339,-0.03479140417038695
11041,1,0.8603940205280819,-0.07445207296831668
11041,2,0.9194500588251191,0.018096939188033567
11041,3,0.9561773723593008,-0.024935491701580492
11041,4,0.981522069325638,-0.0068127446420900295
11041,5,0.9003944877804018,-0.03320650922875412
11042,1,0.8573406670346506,-0.09865690629343016
11042,2,0.9159406329891131,0.04459798092989675
11042,3,0.9563181596711345,-0.029462124482956042
11042,4,0.9942284783746708,-0.021016757510197825
11042,5,0.8967835253779874,-0.02078230352730248
11043,1,0.8565130546859205,-0.0689109617173036
11043,2,0.9164737607281347,0.033910371708546716
11043,3,0.9543451782218881,-0.023913660167478312
11043,4,0.9923919942261858,-0.012522543291151544
11043,5,0.9012626364054119,-0.03811251906880697
11044,1,0.8575826251760389,-0.05580592371761184
11044,2,0.9216967267761853,0.047076863745549646
11044,3,0.9623194707950166,-0.04993224151738729
11044,4,0.9718568573027645,0.031839051986419675
11044,5,0.9004020892487637,-0.033998271240496036
11045,1,0.8546266522106085,-0.06991542228861403
11045,2,0.9160854686788369,0.03644425367475734
11045,3,0.9624515453733989,-0.03638559225628235
11045,4,0.9734402091052156,0.025694494776926535
11045,5,0.9213275093048324,-0.07304788757103475
11046,1,0.859367428053983,-0.08718587159865931
11046,2,0.9223486669801851,0.016401876029641937
11046,3,0.9590318969701191,-0.030235424444736703
11046,4,0.9751631214779141,0.021131132933401964
11046,5,0.9074704388122987,-0.06671485685144729
11047,1,0.851492113688549,-0.06927596841395256
11047,2,0.9125026365073531,0.054999121544021645
11047,3,0.9547650197493167,-0.032949621821495745
11047,4,0.948196236226079,0.06209990317836578
11047,5,0.9012196705367107,-0.028541463885708218
11048,1,0.8559275119633637,-0.0696671515223255
11048,2,0.9275170102662113,0.006629950826779862
11048,3,0.9574079163461561,-0.02730376364731746
11048,4,0.9574851634500935,0.03209076585737458
11048,5,0.8997222077053936,-0.028204142547018307
11049,1,0.8523133443415131,-0.06757018639070211
11049,2,0.913358060413027,0.032812153791956344
11049,3,0.9565478020452626,-0.02376356190860296
11049,4,0.9627910683930294,0.03289773308312427
11049,5,0.8950406987200521,-0.01226431141999429
11050,1,0.856434252602369,-0.0703731004735404
11050,2,0.9163989357444081,0.02937147795710804
11050,3,0.96197055698963,-0.03336738370851422
11050,4,0.956377414437264,0.03848398151427268
11050,5,0.898492071902735,-0.023451749739425543
11051,1,0.8593579546621182,-0.07293624766112994
11051,2,0.9203293969454617,0.016117813180620444
11051,3,0.9570729132842547,-0.025520024754925874
11051,4,0.9619616097663075,0.01072103369919919
11051,5,0.8943449763206514,-0.012920135832481972
