ranking_mae,modelo_id,variables,interacciones,n_variables,n_interacciones,n_terminos,mae_promedio,mae_desvio,r2_promedio,r2_desvio,delta_mae_vs_base,delta_r2_vs_base,folds_mejora_mae_vs_base
8633,32703,fage + mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,sex_bin × habit_bin,9,1,10,0.9003892554442132,0.03146331916922106,0.031109872671930217,0.052803797830573054,0.00046596995084247084,-0.001497519874217021,3
8634,33303,fage + mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,sex_bin × habit_bin + habit_bin × mature_bin,9,2,11,0.9003892554442132,0.031463319169221085,0.031109872671930217,0.052803797830573096,0.00046596995084247084,-0.001497519874217021,3
8635,29375,fage + mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin,gained × sex_bin + gained × habit_bin,8,2,10,0.9003892717942193,0.03258919270597858,0.036435150621407765,0.05893247132736007,0.0004659863008485976,0.0038277580752605275,3
8636,17186,fage + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × habit_bin + sex_bin × marital_bin,6,2,8,0.9003899493984312,0.03793223981412096,0.035637051660703835,0.03506146917572245,0.0004666639050604493,0.0030296591145565974,3
8637,24342,fage + mage + gained + sex_bin + habit_bin + marital_bin + whitemom_bin,gained × habit_bin + habit_bin × marital_bin,7,2,9,0.9003904267587952,0.030122345492234623,0.027213627436842303,0.0613659772261343,0.00046714126542446444,-0.005393765109304935,2
8638,32506,mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × habit_bin + visits × whitemom_bin,8,2,10,0.9003919482198546,0.03332625442020196,0.03355853779190032,0.054456410797621764,0.0004686627264838261,0.000951145245753085,2
8639,25820,fage + visits + gained + sex_bin + habit_bin + marital_bin + mature_bin,fage × gained + sex_bin × habit_bin,7,2,9,0.9003924675965369,0.032156812979528444,0.025298277571884964,0.053564448621272374,0.0004691821031661547,-0.0073091149742622735,2
8640,25856,fage + visits + gained + sex_bin + habit_bin + marital_bin + mature_bin,fage × habit_bin + sex_bin × marital_bin,7,2,9,0.9003929030067189,0.03749385023152121,0.021544521066665646,0.04509800510166421,0.00046961751334817503,-0.011062871479481592,2
8641,27953,mage + visits + gained + sex_bin + marital_bin + whitemom_bin + mature_bin,mage × whitemom_bin + visits × whitemom_bin,7,2,9,0.9003931284554115,0.025499383150663718,0.01960352779774961,0.053163494443856506,0.00046984296204077847,-0.013003864748397629,2
8642,30197,fage + mage + visits + gained + sex_bin + habit_bin + whitemom_bin + mature_bin,gained × sex_bin + whitemom_bin × mature_bin,8,2,10,0.9003943661687911,0.03720216964204907,0.03361219650420542,0.05371154405931355,0.0004710806754203434,0.00100480395805818,4
8643,25649,fage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin,fage × whitemom_bin + visits × whitemom_bin,7,2,9,0.9003960180268322,0.02835405398784376,0.0339317502767917,0.05372090829043516,0.0004727325334614729,0.0013243577306444598,3
8644,31976,fage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × habit_bin + visits × whitemom_bin,8,2,10,0.9003960888578261,0.03303892332512054,0.030206643633235532,0.050262157522911105,0.0004728033644553209,-0.0024007489129117057,2
8645,33334,fage + mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,habit_bin × whitemom_bin + marital_bin × whitemom_bin,9,2,11,0.9003970183665168,0.033107744628452264,0.028567605191261936,0.059401921344858916,0.00047373287314600443,-0.004039787354885301,2
8646,16232,fage + visits + sex_bin + habit_bin + whitemom_bin + mature_bin,fage × habit_bin + visits × mature_bin,6,2,8,0.9003972551264084,0.0455586243988638,0.04044680562083465,0.0392499650434525,0.00047396963303769635,0.007839413074687412,3
8647,21992,fage + mage + visits + gained + sex_bin + whitemom_bin + mature_bin,mage × whitemom_bin + gained × sex_bin,7,2,9,0.9003981635539393,0.03256210725412482,0.0228871458737006,0.04820245999179306,0.0004748780605685621,-0.009720246672446638,3
8648,10793,fage + mage + visits + gained + sex_bin + whitemom_bin,fage × gained + sex_bin × whitemom_bin,6,2,8,0.9004003250323077,0.03609333335560886,0.02734814519391262,0.049683441114638835,0.00047703953893696305,-0.005259247352234618,3
8649,31672,fage + mage + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,mage × sex_bin + mage × habit_bin,8,2,10,0.9004009542509064,0.03299751387017274,0.033634035960568534,0.04709526368027829,0.000477668757535632,0.0010266434144212966,2
8650,27871,mage + visits + gained + sex_bin + marital_bin + whitemom_bin + mature_bin,sex_bin × mature_bin,7,1,8,0.9004010690515336,0.036272564360751706,0.02167818552225027,0.05320050364762584,0.00047778355816285867,-0.010929207023896968,2
8651,31633,fage + mage + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × mature_bin + mage × habit_bin,8,2,10,0.9004013030869983,0.036416532771005684,0.03329910047716931,0.04377225368293969,0.00047801759362753327,0.0006917079310220717,4
8652,18828,mage + visits + sex_bin + habit_bin + whitemom_bin + mature_bin,visits × mature_bin + habit_bin × whitemom_bin,6,2,8,0.9004016609683856,0.042398515478013196,0.037278633968101806,0.04637811404802546,0.0004783754750148361,0.004671241421954568,1
8653,21065,fage + mage + visits + gained + sex_bin + habit_bin + whitemom_bin,mage × habit_bin + gained × habit_bin,7,2,9,0.9004018885599804,0.0363570969440399,0.04075775399765351,0.05392813034762971,0.0004786030666096286,0.008150361451506272,2
8654,6773,fage + gained + sex_bin + marital_bin + mature_bin,fage × marital_bin + fage × mature_bin,5,2,7,0.9004020076118184,0.03852233903082449,0.017532543186442595,0.033893491054724494,0.0004787221184476831,-0.015074849359704642,3
8655,2533,mage + sex_bin + marital_bin + whitemom_bin,mage × whitemom_bin + sex_bin × marital_bin,4,2,6,0.900402288862761,0.0385064263887959,0.027709497806092644,0.039147386816196145,0.0004790033693902185,-0.004897894740054594,3
8656,30108,fage + mage + visits + gained + sex_bin + habit_bin + whitemom_bin + mature_bin,mage × whitemom_bin + sex_bin × habit_bin,8,2,10,0.9004028370513124,0.03224710317756338,0.030235186397750847,0.0524094055155187,0.0004795515579416598,-0.0023722061483963906,2
8657,25816,fage + visits + gained + sex_bin + habit_bin + marital_bin + mature_bin,fage × gained + gained × sex_bin,7,2,9,0.9004029380211683,0.03249656472772813,0.025685509358286552,0.053855627310265504,0.0004796525277975805,-0.0069218831878606855,2
8658,33204,fage + mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × marital_bin + marital_bin × whitemom_bin,9,2,11,0.9004031902365,0.03723358993578989,0.029528373006604203,0.05342092458117989,0.0004799047431292003,-0.003079019539543034,3
8659,1532,fage + gained + sex_bin + mature_bin,gained × mature_bin,4,1,5,0.9004039985804265,0.028595373600648986,0.013197715848220225,0.061028954413221696,0.000480713087055773,-0.019409676697927012,2
8660,5472,fage + visits + gained + sex_bin + marital_bin,fage × visits + visits × sex_bin,5,2,7,0.9004042024059539,0.036038026294931205,0.019636694543733735,0.04473069004945868,0.0004809169125831181,-0.012970698002413503,3
8661,17642,mage + visits + gained + sex_bin + marital_bin + whitemom_bin,visits × gained,6,1,7,0.9004044410197277,0.031396575194839293,0.019630990154662055,0.04048816086472258,0.0004811555263569689,-0.012976402391485183,3
8662,30569,fage + mage + visits + gained + sex_bin + marital_bin + whitemom_bin + mature_bin,visits × marital_bin + sex_bin × marital_bin,8,2,10,0.900406134468691,0.0353211855492733,0.022520775977555262,0.03606513050802303,0.0004828489753202492,-0.010086616568591975,2
8663,32698,fage + mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × sex_bin,9,1,10,0.9004062608358545,0.03201234767036547,0.03256389464083827,0.053410682582446786,0.00048297534248376017,-4.349790530897013e-05,1
8664,33248,fage + mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × sex_bin + habit_bin × mature_bin,9,2,11,0.9004062608358545,0.03201234767036547,0.03256389464083831,0.05341068258244678,0.00048297534248376017,-4.34979053089285e-05,1
8665,21888,fage + mage + visits + gained + sex_bin + whitemom_bin + mature_bin,fage × gained + mage × whitemom_bin,7,2,9,0.9004062657289899,0.033125449694271954,0.023500900922295197,0.04937006717700904,0.00048298023561910153,-0.00910649162385204,3
8666,5431,fage + visits + gained + sex_bin + habit_bin,fage × sex_bin + visits × sex_bin,5,2,7,0.9004063836341236,0.037080681419338506,0.02517498202556987,0.051708588481809044,0.00048309814075286894,-0.007432410520577366,2
8667,31650,fage + mage + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × mature_bin + marital_bin × mature_bin,8,2,10,0.9004068826551569,0.034126821942861846,0.031636270840150305,0.04487333975231876,0.0004835971617861423,-0.0009711217059969329,3
8668,2538,mage + sex_bin + marital_bin + whitemom_bin,sex_bin × whitemom_bin + marital_bin × whitemom_bin,4,2,6,0.9004081733910805,0.03760266821836381,0.027031765519612238,0.04891350115625752,0.0004848878977097293,-0.0055756270265349996,3
8669,13608,fage + mage + gained + sex_bin + whitemom_bin + mature_bin,mage × sex_bin + mage × mature_bin,6,2,8,0.9004085834029212,0.03200806495740687,0.02343202232483348,0.042043872564568256,0.0004852979095504306,-0.009175370221313758,3
8670,15197,fage + visits + gained + sex_bin + marital_bin + whitemom_bin,visits × whitemom_bin + gained × whitemom_bin,6,2,8,0.9004087115806296,0.028784018249028577,0.019007535094021644,0.04810779943215597,0.0004854260872588778,-0.013599857452125594,4
8671,32578,mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × sex_bin + sex_bin × mature_bin,8,2,10,0.9004100363657115,0.0359512275903911,0.030859593217252936,0.0622102770473067,0.00048675087234073544,-0.001747799328894302,3
8672,20435,visits + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × sex_bin + visits × habit_bin,6,2,8,0.9004100894829954,0.04411727720127107,0.04026879013456064,0.04784069357052797,0.0004868039896246401,0.007661397588413402,2
8673,30296,fage + mage + visits + gained + sex_bin + marital_bin + whitemom_bin + mature_bin,fage × visits + mage × gained,8,2,10,0.9004103335326544,0.03689072468701645,0.01868829583813174,0.055179363576790146,0.00048704803928367735,-0.013919096708015496,3
8674,10530,fage + mage + visits + gained + sex_bin + habit_bin,fage × visits + mage × visits,6,2,8,0.9004109312034597,0.034376277079684506,0.02388658789539293,0.05743700982344262,0.0004876457100889686,-0.008720804650754307,3
8675,15250,fage + visits + gained + sex_bin + marital_bin + mature_bin,fage × gained + visits × sex_bin,6,2,8,0.9004119230270327,0.031215970159548218,0.019709395592657365,0.041461970098873216,0.0004886375336619064,-0.012897996953489872,2
8676,21550,fage + mage + visits + gained + sex_bin + marital_bin + whitemom_bin,visits × gained + sex_bin × marital_bin,7,2,9,0.9004145843062673,0.0327505110901167,0.01889008477113476,0.03956039913039891,0.0004912988128965567,-0.013717307775012476,4
8677,24711,fage + mage + gained + sex_bin + habit_bin + whitemom_bin + mature_bin,fage × whitemom_bin + sex_bin × habit_bin,7,2,9,0.9004151765360904,0.028541359744706816,0.033776272264635,0.047589783532928136,0.0004918910427196277,0.00116887971848776,3
8678,19907,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin,gained × marital_bin + gained × whitemom_bin,6,2,8,0.9004171060425673,0.03627742347071947,0.033414651725872636,0.04776518487244401,0.0004938205491965553,0.0008072591797253989,1
8679,7415,mage + visits + gained + sex_bin + habit_bin,gained × sex_bin + sex_bin × habit_bin,5,2,7,0.9004174156077391,0.028397000484429887,0.024916863843786153,0.04941435265053706,0.0004941301143683852,-0.0076905287023610845,2
8680,32889,fage + mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × marital_bin + visits × habit_bin,9,2,11,0.9004181227177502,0.04039324396880962,0.030128265028324573,0.05297868246063158,0.0004948372243794852,-0.0024791275178226643,3
8681,19114,mage + gained + sex_bin + habit_bin + marital_bin + whitemom_bin,mage × gained + sex_bin × whitemom_bin,6,2,8,0.9004184005375521,0.029270817857860388,0.029514674144778996,0.04333948578017227,0.0004951150441813157,-0.003092718401368242,3
8682,26693,fage + visits + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,,7,0,7,0.9004188839724684,0.036408167290394755,0.0378559764317131,0.043346252127977554,0.0004955984790976364,0.005248583885565865,3
8683,26711,fage + visits + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,habit_bin × mature_bin,7,1,8,0.9004188839724684,0.036408167290394755,0.0378559764317131,0.043346252127977554,0.0004955984790976364,0.005248583885565865,3
8684,20419,visits + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,,6,0,6,0.9004190145773177,0.036173854676245565,0.04129703584484486,0.04366380304676788,0.0004957290839469053,0.008689643298697619,2
8685,20431,visits + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,habit_bin × mature_bin,6,1,7,0.9004190145773177,0.036173854676245565,0.04129703584484486,0.04366380304676788,0.0004957290839469053,0.008689643298697619,2
8686,13339,fage + mage + gained + sex_bin + marital_bin + whitemom_bin,fage × marital_bin + mage × whitemom_bin,6,2,8,0.9004194077094854,0.03252911327628158,0.021556413925357388,0.04531213495403406,0.0004961222161146139,-0.01105097862078985,3
8687,10756,fage + mage + visits + gained + sex_bin + whitemom_bin,fage × mage + fage × gained,6,2,8,0.9004194570569911,0.035501573967728885,0.026203439611448977,0.046604733965391804,0.0004961715636203623,-0.006403952934698261,2
8688,28761,mage + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,sex_bin × mature_bin + habit_bin × whitemom_bin,7,2,9,0.900419668753895,0.032338610973270496,0.024683283611849172,0.05451521233647906,0.000496383260524258,-0.007924108934298065,2
8689,20773,fage + mage + visits + gained + sex_bin + habit_bin + marital_bin,fage × marital_bin + mage × visits,7,2,9,0.9004200039980276,0.03278199550347495,0.022710546964772548,0.05816977551229747,0.0004967185046568234,-0.00989684558137469,3
8690,33040,fage + mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,mage × sex_bin + marital_bin × whitemom_bin,9,2,11,0.9004206102478827,0.036660609481073886,0.03490282955626709,0.060046637436810574,0.0004973247545119186,0.0022954370101198537,3
8691,24195,fage + mage + gained + sex_bin + habit_bin + marital_bin + whitemom_bin,fage × gained + gained × whitemom_bin,7,2,9,0.900420798614468,0.029251065362093456,0.032657364589690555,0.053879878197260984,0.0004975131210972483,4.997204354331708e-05,3
8692,24754,fage + mage + gained + sex_bin + habit_bin + whitemom_bin + mature_bin,mage × sex_bin + sex_bin × whitemom_bin,7,2,9,0.9004215284745424,0.032390343913564795,0.03395529468938876,0.04220439124682196,0.000498242981171626,0.0013479021432415209,4
8693,9999,visits + sex_bin + habit_bin + whitemom_bin + mature_bin,sex_bin × whitemom_bin,5,1,6,0.9004216824253695,0.036172422127941965,0.0413523500712341,0.0361249537454932,0.0004983969319987125,0.00874495752508686,2
8694,10041,visits + sex_bin + habit_bin + whitemom_bin + mature_bin,sex_bin × whitemom_bin + habit_bin × mature_bin,5,2,7,0.9004216824253695,0.036172422127941965,0.0413523500712341,0.0361249537454932,0.0004983969319987125,0.00874495752508686,2
8695,24347,fage + mage + gained + sex_bin + habit_bin + marital_bin + whitemom_bin,gained × marital_bin + sex_bin × marital_bin,7,2,9,0.9004219541913207,0.03016664093946651,0.03147874086528537,0.05190691940123436,0.0004986686979499,-0.0011286516808618682,3
8696,20926,fage + mage + visits + gained + sex_bin + habit_bin + whitemom_bin,fage × mage + visits × sex_bin,7,2,9,0.9004223159322148,0.03417877931598022,0.03246130568630536,0.05341159001070168,0.0004990304388440281,-0.00014608685984187492,3
8697,2264,mage + gained + sex_bin + marital_bin,mage × gained + sex_bin × marital_bin,4,2,6,0.9004229495612162,0.03504660005800188,0.012404458054391877,0.03472631303657066,0.0004996640678454067,-0.02020293449175536,3
8698,27947,mage + visits + gained + sex_bin + marital_bin + whitemom_bin + mature_bin,mage × marital_bin + marital_bin × mature_bin,7,2,9,0.900423518735807,0.03212761069468996,0.021690928570949654,0.05402712243275589,0.0005002332424361988,-0.010916463975197584,3
8699,16191,fage + visits + sex_bin + habit_bin + whitemom_bin + mature_bin,visits × habit_bin,6,1,7,0.900423965888615,0.04640938905965822,0.03904288731892649,0.047147365631337104,0.0005006803952442018,0.00643549477277925,3
8700,16275,fage + visits + sex_bin + habit_bin + whitemom_bin + mature_bin,visits × habit_bin + habit_bin × mature_bin,6,2,8,0.900423965888615,0.04640938905965822,0.03904288731892647,0.0471473656313371,0.0005006803952442018,0.006435494772779229,3
8701,16211,fage + visits + sex_bin + habit_bin + whitemom_bin + mature_bin,fage × visits + habit_bin × whitemom_bin,6,2,8,0.9004247925812798,0.03993083227071095,0.03515232070048544,0.05102880183437625,0.000501507087909081,0.002544928154338204,2
8702,24823,fage + mage + gained + sex_bin + habit_bin + whitemom_bin + mature_bin,sex_bin × habit_bin + sex_bin × mature_bin,7,2,9,0.9004250535753228,0.03459422760202968,0.027271793709648606,0.054404929992242966,0.0005017680819520143,-0.005335598836498631,2
8703,27665,mage + visits + gained + sex_bin + habit_bin + whitemom_bin + mature_bin,mage × gained + mage × whitemom_bin,7,2,9,0.9004253724226452,0.030438627298872575,0.028348447135540123,0.04731491327577992,0.0005020869292744479,-0.004258945410607114,4
8704,13581,fage + mage + gained + sex_bin + whitemom_bin + mature_bin,fage × whitemom_bin + mage × mature_bin,6,2,8,0.9004254561652759,0.03132607171629592,0.023874691043293518,0.04349601166124186,0.0005021706719051666,-0.00873270150285372,3
8705,19185,mage + gained + sex_bin + habit_bin + marital_bin + whitemom_bin,gained × marital_bin + habit_bin × marital_bin,6,2,8,0.9004284952532805,0.03032003285549777,0.025445569981476533,0.06459059370518572,0.0005052097599097527,-0.007161822564670704,4
8706,26697,fage + visits + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × marital_bin,7,1,8,0.9004287464053036,0.036497311009003365,0.0372303807273995,0.04256927824377445,0.0005054609119328202,0.004622988181252265,3
8707,26785,fage + visits + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × marital_bin + habit_bin × mature_bin,7,2,9,0.9004287464053036,0.036497311009003365,0.0372303807273995,0.04256927824377445,0.0005054609119328202,0.004622988181252265,3
8708,17277,mage + visits + gained + sex_bin + habit_bin + marital_bin,mage × habit_bin,6,1,7,0.9004294938203612,0.032005836351889874,0.024366432789762672,0.04804992412665791,0.0005062083269904427,-0.008240959756384565,2
8709,26328,fage + visits + gained + sex_bin + marital_bin + whitemom_bin + mature_bin,fage × whitemom_bin + visits × marital_bin,7,2,9,0.9004297710529144,0.03367848961430958,0.02498924781571339,0.03276749886993852,0.0005064855595436901,-0.007618144730433849,2
8710,25038,fage + mage + gained + sex_bin + marital_bin + whitemom_bin + mature_bin,gained × marital_bin + marital_bin × whitemom_bin,7,2,9,0.9004304381799797,0.035114623979063044,0.01954413664578101,0.06171428633812788,0.0005071526866089471,-0.013063255900366229,2
8711,7258,fage + sex_bin + marital_bin + whitemom_bin + mature_bin,marital_bin × mature_bin,5,1,6,0.9004308076124833,0.03568718791231136,0.026847055216330108,0.031197925595955668,0.0005075221191125356,-0.005760337329817129,2
8712,19518,mage + gained + sex_bin + marital_bin + whitemom_bin + mature_bin,mage × mature_bin + gained × marital_bin,6,2,8,0.900431110926041,0.03235962581132455,0.01951358553014724,0.05114916881656019,0.0005078254326702503,-0.013093807015999999,3
8713,2477,mage + sex_bin + habit_bin + whitemom_bin,sex_bin × habit_bin,4,1,5,0.9004311310391048,0.03424693691069764,0.038057364280324024,0.044411349936785416,0.0005078455457340203,0.005449971734176787,3
8714,16723,fage + gained + sex_bin + habit_bin + marital_bin + mature_bin,fage × marital_bin + fage × mature_bin,6,2,8,0.9004322710513813,0.03842774356028875,0.02394137340940723,0.046149563607523175,0.0005089855580105995,-0.008666019136740009,2
8715,32600,mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × marital_bin + sex_bin × habit_bin,8,2,10,0.9004325835115237,0.03198570035328165,0.03055803819706431,0.059910266922775283,0.000509298018152915,-0.002049354349082929,4
8716,27780,mage + visits + gained + sex_bin + habit_bin + whitemom_bin + mature_bin,visits × habit_bin + gained × mature_bin,7,2,9,0.9004331714162044,0.032277881914526386,0.026007677816523467,0.07492195510752694,0.0005098859228336305,-0.006599714729623771,3
8717,5406,fage + visits + gained + sex_bin + habit_bin,visits × gained,5,1,6,0.9004333575522352,0.03863173339482644,0.017819300179514608,0.05033616342457306,0.0005100720588644414,-0.01478809236663263,2
8718,17166,fage + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,marital_bin × mature_bin,6,1,7,0.900433591103571,0.03385762536485907,0.03728975551525615,0.03880425694653367,0.0005103056102002679,0.004682362969108914,3
8719,17268,fage + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,habit_bin × mature_bin + marital_bin × mature_bin,6,2,8,0.900433591103571,0.033857625364859055,0.03728975551525617,0.038804256946533645,0.0005103056102002679,0.004682362969108934,3
8720,18499,mage + visits + sex_bin + habit_bin + marital_bin + whitemom_bin,mage × visits + mage × sex_bin,6,2,8,0.9004344727232567,0.04575929692260756,0.040922874290395296,0.06866534916728831,0.0005111872298859677,0.008315481744248059,3
8721,22019,fage + mage + visits + gained + sex_bin + whitemom_bin + mature_bin,visits × sex_bin + gained × sex_bin,7,2,9,0.900434930310207,0.032742484635197716,0.0242151701675128,0.04817748517697102,0.0005116448168362986,-0.008392222378634438,3
8722,17551,mage + visits + gained + sex_bin + habit_bin + mature_bin,mage × gained + visits × mature_bin,6,2,8,0.900435448781481,0.03572892653277941,0.02286597864277462,0.03729630673232543,0.0005121632881102123,-0.009741413903372617,3
8723,20027,visits + gained + sex_bin + habit_bin + marital_bin + mature_bin,gained × habit_bin + marital_bin × mature_bin,6,2,8,0.9004355516515854,0.028989686025916978,0.031107957106353567,0.04981478239723178,0.000512266158214647,-0.0014994354397936706,2
8724,28354,mage + visits + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,mage × visits + habit_bin × whitemom_bin,7,2,9,0.9004378587439396,0.04255770634048016,0.03422623780100316,0.06541126289064662,0.0005145732505688061,0.0016188452548559218,2
8725,33075,fage + mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,mage × marital_bin + gained × sex_bin,9,2,11,0.9004382381258733,0.03187689111231079,0.03169582058016283,0.05288571707695482,0.0005149526325025633,-0.0009115719659844104,1
8726,8491,mage + gained + sex_bin + habit_bin + marital_bin,habit_bin × marital_bin,5,1,6,0.900438469008787,0.027372957303005988,0.01622683396366431,0.054201872458341654,0.0005151835154162399,-0.016380558582482926,2
8727,6246,fage + visits + sex_bin + whitemom_bin + mature_bin,visits × sex_bin,5,1,6,0.9004384838791262,0.03589826546577287,0.028582122609185114,0.03492491143522346,0.0005151983857554221,-0.004025269936962124,2
8728,31583,fage + mage + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × habit_bin + marital_bin × whitemom_bin,8,2,10,0.9004390472024006,0.034160820790793404,0.028005991828916076,0.05604520145665404,0.0005157617090298938,-0.004601400717231162,2
8729,17431,mage + visits + gained + sex_bin + habit_bin + whitemom_bin,mage × gained + gained × sex_bin,6,2,8,0.9004393423715777,0.030348952572604847,0.03241420114472804,0.047381496758182345,0.0005160568782069941,-0.00019319140141919877,3
8730,4430,fage + mage + gained + sex_bin + whitemom_bin,fage × whitemom_bin + mage × whitemom_bin,5,2,7,0.9004397674964448,0.02832063989381533,0.02789263875070023,0.048248590454092,0.0005164820030740813,-0.004714753795447009,3
8731,17206,fage + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × marital_bin + whitemom_bin × mature_bin,6,2,8,0.9004397696947786,0.03712397649032252,0.03828496330831619,0.039035120987932555,0.0005164842014078186,0.005677570762168953,2
8732,28502,mage + visits + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × mature_bin + marital_bin × mature_bin,7,2,9,0.9004398283891117,0.04207520658915444,0.04275669600496614,0.04953499687811886,0.0005165428957409901,0.010149303458818905,1
8733,6636,fage + gained + sex_bin + habit_bin + mature_bin,fage × habit_bin,5,1,6,0.9004406115642407,0.03745381226686611,0.020088532361129553,0.049292191805996644,0.0005173260708699612,-0.012518860185017685,2
8734,6667,fage + gained + sex_bin + habit_bin + mature_bin,fage × habit_bin + habit_bin × mature_bin,5,2,7,0.9004406115642407,0.03745381226686611,0.020088532361129553,0.049292191805996644,0.0005173260708699612,-0.012518860185017685,2
8735,7417,mage + visits + gained + sex_bin + marital_bin,,5,0,5,0.9004409819103044,0.031212765952863094,0.017313012149273232,0.040598818316713574,0.0005176964169336662,-0.015294380396874006,3
8736,30115,fage + mage + visits + gained + sex_bin + habit_bin + whitemom_bin + mature_bin,mage × mature_bin + visits × sex_bin,8,2,10,0.9004416185919473,0.0329325311034299,0.03025563813930774,0.05112169867526873,0.0005183330985765178,-0.002351754406839497,1
8737,32410,mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,mage × marital_bin + gained × marital_bin,8,2,10,0.9004435326323075,0.0331042701419523,0.030694237920966216,0.059569268900796314,0.0005202471389367247,-0.0019131546251810218,4
8738,31121,fage + mage + visits + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × visits + sex_bin × marital_bin,8,2,10,0.9004442542895171,0.03726115403109574,0.03678138294048281,0.05420785302031087,0.0005209687961463816,0.0041739903943355736,2
8739,31558,fage + mage + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × sex_bin + habit_bin × mature_bin,8,2,10,0.9004473619983886,0.034215379837518024,0.033027913085300085,0.049677994000420146,0.0005240765050178453,0.000420520539152848,2
8740,31458,fage + mage + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × sex_bin,8,1,9,0.9004473619983887,0.03421537983751798,0.033027913085300044,0.049677994000420216,0.0005240765050179563,0.00042052053915280635,2
8741,2918,visits + sex_bin + habit_bin + whitemom_bin,sex_bin × whitemom_bin,4,1,5,0.9004478530636574,0.04260028641451938,0.04237092857505855,0.03931227536220796,0.000524567570286627,0.009763536028911314,2
8742,17541,mage + visits + gained + sex_bin + habit_bin + mature_bin,mage × visits + gained × mature_bin,6,2,8,0.9004486175609123,0.023661190708818742,0.021170660369856997,0.07319235773784272,0.0005253320675415729,-0.011436732176290241,2
8743,21424,fage + mage + visits + gained + sex_bin + marital_bin + whitemom_bin,fage × gained + mage × marital_bin,7,2,9,0.9004487890151891,0.03549140533862641,0.024659609465571997,0.050358043445846795,0.000525503521818349,-0.00794778308057524,2
8744,32795,fage + mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × gained + visits × sex_bin,9,2,11,0.9004491702252275,0.03104498367110153,0.03092808872147821,0.05565785898777477,0.0005258847318567739,-0.0016793038246690276,2
8745,8663,mage + gained + sex_bin + marital_bin + whitemom_bin,mage × gained + gained × sex_bin,5,2,7,0.9004503093058276,0.03297608955962448,0.021201888507629163,0.044298322739645686,0.0005270238124568394,-0.011405504038518074,3
8746,19258,mage + gained + sex_bin + habit_bin + marital_bin + mature_bin,mage × habit_bin + sex_bin × habit_bin,6,2,8,0.9004505273621077,0.02978760323293017,0.021690400369844466,0.04919385630071913,0.0005272418687369829,-0.010916992176302771,2
8747,7416,mage + visits + gained + sex_bin + habit_bin,gained × habit_bin + sex_bin × habit_bin,5,2,7,0.900450658294966,0.02880449015158895,0.027580445225618467,0.05323592052412479,0.000527372801595205,-0.0050269473205287706,2
